_id	listing_url	property_type	room_type	bed_type	minimum_nights	maximum_nights	cancellation_policy	first_review	last_review	accommodates	bedrooms	beds	number_of_reviews	bathrooms	amenities	price	security_deposit	cleaning_fee	extra_people	guests_included	weekly_price	monthly_price	reviews_per_month	review_scores_accuracy	review_scores_cleanliness	review_scores_checkin	review_scores_communication	review_scores_location	review_scores_value	review_scores_rating	availability_30	availability_60	availability_90	availability_365	host_response_time	host_response_rate	host_is_superhost	host_has_profile_pic	host_identity_verified	host_listings_count	host_total_listings_count	address_country_code	address_location_coordinates	address_location_is_location_exact
10066928	https://www.airbnb.com/rooms/10066928	Apartment	Entire home/apt	Real Bed	1	1125	flexible	NA	NA	6	3	3	0	1		140	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	2	2	CA		TRUE
10069642	https://www.airbnb.com/rooms/10069642	Apartment	Entire home/apt	Real Bed	15	20	strict_14_with_grace_period	NA	NA	5	2	2	0	2		858	4476	112	75	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
10082422	https://www.airbnb.com/rooms/10082422	Apartment	Private room	Real Bed	1	9	flexible	NA	NA	2	1	2	0	1		50	100	10	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	ES		TRUE
10092679	https://www.airbnb.com/rooms/10092679	Apartment	Private room	Pull-out Sofa	2	1125	flexible	2017-10-08T04:00:00Z	2018-12-21T05:00:00Z	2	1	1	27	1		58	0	0	60	1	387	NA	NA	10	9	10	10	9	10	99	3	19	37	37	within an hour	100	TRUE	TRUE	TRUE	8	8	TR		FALSE
10112159	https://www.airbnb.com/rooms/10112159	Hostel	Private room	Real Bed	1	1125	moderate	NA	NA	2	1	1	0	1		40	0	50	25	2	230	600	NA	NA	NA	NA	NA	NA	NA	NA	30	60	87	359	NA	NA	FALSE	TRUE	TRUE	2	2	PT		FALSE
10133554	https://www.airbnb.com/rooms/10133554	Bed and breakfast	Private room	Real Bed	1	1125	moderate	2017-05-04T04:00:00Z	2018-05-07T04:00:00Z	3	1	2	29	1		121	NA	NA	0	1	NA	NA	NA	9	9	10	10	10	9	92	30	60	90	365	within a few hours	100	FALSE	TRUE	TRUE	2	2	TR		FALSE
10138784	https://www.airbnb.com/rooms/10138784	Apartment	Private room	Real Bed	2	1125	strict_14_with_grace_period	2016-01-05T05:00:00Z	2018-11-28T05:00:00Z	2	1	1	123	1		46	0	15	10	1	NA	NA	NA	10	10	10	10	9	10	99	30	60	90	365	within an hour	100	TRUE	TRUE	TRUE	1	1	US		TRUE
10201975	https://www.airbnb.com/rooms/10201975	Apartment	Entire home/apt	Real Bed	4	1125	strict_14_with_grace_period	2016-02-23T05:00:00Z	2019-01-28T05:00:00Z	4	2	2	24	2		298	600	180	50	2	NA	NA	NA	9	10	10	10	10	9	92	24	54	84	174	within a few hours	92	TRUE	TRUE	TRUE	13	13	BR		FALSE
10213499	https://www.airbnb.com/rooms/10213499	Apartment	Entire home/apt	Real Bed	1	1125	moderate	2016-01-23T05:00:00Z	2019-01-06T05:00:00Z	2	0	1	61	1		117	0	0	20	1	NA	NA	NA	10	10	10	10	10	10	97	0	0	25	26	within an hour	100	TRUE	TRUE	FALSE	1	1	AU		TRUE
1022200	https://www.airbnb.com/rooms/1022200	Apartment	Entire home/apt	Real Bed	7	7	strict_14_with_grace_period	2018-06-15T04:00:00Z	2018-06-15T04:00:00Z	6	2	3	1	2		135	200	NA	0	1	950	NA	NA	10	8	10	10	10	10	100	0	13	43	196	NA	NA	FALSE	TRUE	FALSE	1	1	US		TRUE
10240767	https://www.airbnb.com/rooms/10240767	Guesthouse	Private room	Real Bed	1	1125	moderate	2016-07-29T04:00:00Z	2019-02-18T05:00:00Z	2	1	1	162	1		487	0	NA	0	1	NA	NA	NA	10	10	10	10	9	9	96	18	41	67	339	within a few hours	100	TRUE	TRUE	FALSE	5	5	HK		FALSE
10266175	https://www.airbnb.com/rooms/10266175	Condominium	Entire home/apt	Pull-out Sofa	3	180	moderate	2016-06-18T04:00:00Z	2019-02-28T05:00:00Z	4	1	2	32	1		95	0	130	0	1	NA	NA	NA	10	10	10	10	9	9	98	0	3	16	246	within an hour	100	TRUE	TRUE	FALSE	2	2	US		TRUE
10267144	https://www.airbnb.com/rooms/10267144	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2016-12-04T05:00:00Z	2018-12-12T05:00:00Z	3	1	1	29	1		858	1865	112	112	3	NA	NA	NA	10	10	10	10	10	10	99	18	40	70	345	within a few hours	93	TRUE	TRUE	TRUE	3	3	BR		TRUE
10269320	https://www.airbnb.com/rooms/10269320	Apartment	Entire home/apt	Real Bed	2	1124	moderate	2016-01-18T05:00:00Z	2019-02-01T05:00:00Z	2	0	1	225	1		31	200	10	0	1	NA	NA	NA	10	10	10	10	10	10	96	13	43	62	278	within an hour	100	TRUE	TRUE	TRUE	6	6	PT		FALSE
10295352	https://www.airbnb.com/rooms/10295352	Apartment	Entire home/apt	Real Bed	1	1125	flexible	NA	NA	6	3	4	0	3		1999	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
10354347	https://www.airbnb.com/rooms/10354347	Apartment	Private room	Real Bed	1	1125	flexible	2017-12-27T05:00:00Z	2017-12-27T05:00:00Z	2	2	2	1	1		37	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	within a day	100	FALSE	TRUE	FALSE	1	1	TR		FALSE
10359729	https://www.airbnb.com/rooms/10359729	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	4	1	2	0	1		105	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	TR		FALSE
10558807	https://www.airbnb.com/rooms/10558807	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-02-23T05:00:00Z	2018-12-30T05:00:00Z	6	2	3	51	1		85	100	40	0	6	NA	NA	NA	8	7	8	8	8	8	71	13	16	27	174	within an hour	100	FALSE	TRUE	TRUE	12	12	ES		TRUE
10573225	https://www.airbnb.com/rooms/10573225	Guest suite	Entire home/apt	Real Bed	3	1125	moderate	2016-01-22T05:00:00Z	2019-02-04T05:00:00Z	3	0	0	115	1		135	200	50	25	2	NA	NA	NA	10	10	10	10	10	10	98	6	10	12	204	within a day	93	TRUE	TRUE	FALSE	1	1	US		TRUE
10578580	https://www.airbnb.com/rooms/10578580	Guesthouse	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-02-08T05:00:00Z	2019-02-18T05:00:00Z	2	1	1	114	1		120	200	100	15	1	NA	NA	NA	9	9	10	10	10	9	95	3	26	53	323	within an hour	100	FALSE	TRUE	TRUE	2	2	US		TRUE
10624493	https://www.airbnb.com/rooms/10624493	Apartment	Entire home/apt	Real Bed	7	365	flexible	NA	NA	5	2	2	0	2		801	NA	NA	0	1	6500	22000	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	HK		FALSE
10628126	https://www.airbnb.com/rooms/10628126	Apartment	Entire home/apt	Real Bed	2	1124	strict_14_with_grace_period	2016-03-15T04:00:00Z	2019-02-05T05:00:00Z	6	3	3	132	1		80	700	20	10	2	NA	NA	NA	10	10	10	10	10	9	92	5	25	46	214	within an hour	100	FALSE	TRUE	FALSE	4	4	PT		FALSE
1038163	https://www.airbnb.com/rooms/1038163	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2013-04-18T04:00:00Z	2019-02-04T05:00:00Z	4	1	3	135	1		269	0	60	42	3	2549	9828	NA	9	9	10	10	10	9	91	17	36	55	317	within an hour	100	FALSE	TRUE	TRUE	10	10	TR		TRUE
10383490	https://www.airbnb.com/rooms/10383490	Apartment	Private room	Real Bed	2	1125	strict_14_with_grace_period	2016-05-16T04:00:00Z	2016-05-16T04:00:00Z	2	1	1	1	1		101	128	120	20	1	350	600	NA	10	10	10	10	10	10	100	30	60	90	365	a few days or more	0	FALSE	TRUE	FALSE	2	2	BR		TRUE
10423504	https://www.airbnb.com/rooms/10423504	House	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-01-30T05:00:00Z	2018-11-11T05:00:00Z	8	3	6	139	2		399	1000	185	35	6	2369	8802	NA	10	10	10	10	10	9	96	0	0	0	0	within an hour	100	FALSE	TRUE	TRUE	5	5	AU		FALSE
10459480	https://www.airbnb.com/rooms/10459480	House	Entire home/apt	Real Bed	5	1125	flexible	NA	NA	6	4	4	0	4		999	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	within a day	100	FALSE	TRUE	TRUE	1	1	AU		TRUE
1047087	https://www.airbnb.com/rooms/1047087	Guesthouse	Entire home/apt	Real Bed	2	40	strict_14_with_grace_period	2013-04-29T04:00:00Z	2019-02-11T05:00:00Z	2	1	1	146	1		129	0	60	0	1	NA	NA	NA	10	10	10	10	9	10	97	30	60	90	365	within a few hours	100	TRUE	TRUE	TRUE	1	1	AU		FALSE
10542174	https://www.airbnb.com/rooms/10542174	Apartment	Entire home/apt	Real Bed	3	30	strict_14_with_grace_period	2016-02-21T05:00:00Z	2016-02-21T05:00:00Z	2	1	1	1	1		144	250	150	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	US		TRUE
10548991	https://www.airbnb.com/rooms/10548991	House	Entire home/apt	Real Bed	2	90	strict_14_with_grace_period	2016-08-10T04:00:00Z	2019-02-26T05:00:00Z	11	4	6	45	2		325	500	250	25	8	NA	NA	NA	10	10	10	10	10	10	98	11	37	48	267	within an hour	100	TRUE	TRUE	TRUE	3	3	US		FALSE
1063491	https://www.airbnb.com/rooms/1063491	Apartment	Entire home/apt	Real Bed	2	89	super_strict_30	2014-01-14T05:00:00Z	2019-01-02T05:00:00Z	4	1	2	110	1		351	800	140	60	2	NA	NA	NA	10	9	10	10	10	9	95	12	26	49	317	within an hour	98	FALSE	TRUE	TRUE	65	65	BR		TRUE
10639317	https://www.airbnb.com/rooms/10639317	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	1	0	1		137	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	TR		TRUE
10659534	https://www.airbnb.com/rooms/10659534	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-01-26T05:00:00Z	2017-12-29T05:00:00Z	2	1	1	10	1		997	1000	500	0	1	NA	NA	NA	9	10	9	10	10	9	95	0	0	0	0	within a few hours	100	FALSE	TRUE	FALSE	1	1	HK		TRUE
10677883	https://www.airbnb.com/rooms/10677883	Apartment	Entire home/apt	Real Bed	200	1125	strict_14_with_grace_period	2016-01-19T05:00:00Z	2016-03-01T05:00:00Z	5	4	4	2	1		31	100	7	0	2	NA	NA	NA	10	8	10	10	6	8	60	23	53	83	358	within an hour	100	FALSE	TRUE	FALSE	3	3	ES		TRUE
10570041	https://www.airbnb.com/rooms/10570041	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-02-10T05:00:00Z	2018-10-15T04:00:00Z	6	2	5	9	2		395	1000	300	35	4	800	2000	NA	10	9	10	10	10	9	91	17	47	77	342	within a few hours	98	TRUE	TRUE	FALSE	18	18	BR		FALSE
1066648	https://www.airbnb.com/rooms/1066648	House	Entire home/apt	Real Bed	1	1125	flexible	NA	NA	8	6	6	0	5		1999	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	53	83	358	within a few hours	100	FALSE	TRUE	FALSE	3	3	BR		TRUE
1067052	https://www.airbnb.com/rooms/1067052	House	Entire home/apt	Real Bed	3	25	moderate	2013-07-03T04:00:00Z	2018-08-04T04:00:00Z	2	1	1	18	1		72	100	12	10	2	550	2250	NA	10	9	10	10	10	10	96	20	47	77	352	within a day	100	TRUE	TRUE	TRUE	2	2	US		TRUE
10671783	https://www.airbnb.com/rooms/10671783	House	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	NA	NA	10	4	6	0	6		3726	3730	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		FALSE
1068505	https://www.airbnb.com/rooms/1068505	Apartment	Private room	Real Bed	2	45	moderate	2013-05-07T04:00:00Z	2018-12-14T05:00:00Z	2	1	1	46	1		50	NA	50	10	1	300	1000	NA	10	10	10	10	10	9	96	5	35	64	64	within a day	100	TRUE	TRUE	TRUE	2	2	US		TRUE
1073607	https://www.airbnb.com/rooms/1073607	House	Private room	Real Bed	1	1125	moderate	2013-05-07T04:00:00Z	2019-02-01T05:00:00Z	2	1	1	84	1.5		65	120	25	15	1	400	1600	NA	10	10	10	10	10	10	96	0	0	0	232	within a few hours	67	TRUE	TRUE	TRUE	3	3	AU		TRUE
1077686	https://www.airbnb.com/rooms/1077686	House	Private room	Real Bed	1	1125	flexible	NA	NA	3	1	NA	0	NA		685	NA	NA	0	1	4169	13699	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	FALSE	1	1	TR		TRUE
1079887	https://www.airbnb.com/rooms/1079887	Apartment	Entire home/apt	Real Bed	2	1125	moderate	2013-04-27T04:00:00Z	2019-01-02T05:00:00Z	4	2	2	104	1		89	NA	30	10	2	NA	NA	NA	10	9	10	10	9	9	93	8	10	15	280	within a day	76	FALSE	TRUE	FALSE	3	3	ES		TRUE
10802909	https://www.airbnb.com/rooms/10802909	Condominium	Private room	Real Bed	2	1125	strict_14_with_grace_period	2016-03-25T04:00:00Z	2019-02-17T05:00:00Z	2	1	2	122	1		40	90	10	0	1	NA	NA	NA	8	8	9	9	10	8	78	8	14	27	253	within an hour	100	FALSE	TRUE	TRUE	5	5	ES		TRUE
10828339	https://www.airbnb.com/rooms/10828339	Hostel	Private room	Real Bed	3	7	flexible	2018-12-07T05:00:00Z	2018-12-07T05:00:00Z	2	1	1	1	1		187	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	180	within a day	50	FALSE	TRUE	FALSE	1	1	BR		FALSE
10862541	https://www.airbnb.com/rooms/10862541	Apartment	Entire home/apt	Real Bed	1	1125	flexible	NA	NA	4	2	2	0	1		172	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		TRUE
10992286	https://www.airbnb.com/rooms/10992286	House	Private room	Real Bed	1	1125	strict_14_with_grace_period	2016-03-23T04:00:00Z	2018-12-14T05:00:00Z	2	1	1	44	1		105	NA	NA	0	1	NA	NA	NA	10	10	10	10	10	10	98	30	60	85	360	within a few hours	100	FALSE	TRUE	TRUE	6	6	US		TRUE
11006512	https://www.airbnb.com/rooms/11006512	Apartment	Entire home/apt	Real Bed	32	1125	strict_14_with_grace_period	NA	NA	6	2	3	0	2		91	500	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	48	78	287	within an hour	100	FALSE	TRUE	FALSE	109	109	ES		TRUE
11093339	https://www.airbnb.com/rooms/11093339	Condominium	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2016-03-26T04:00:00Z	2019-02-20T05:00:00Z	2	0	1	206	1		463	800	120	80	2	NA	NA	NA	10	10	10	10	10	10	94	2	10	21	272	within an hour	98	FALSE	TRUE	TRUE	9	9	HK		FALSE
11097962	https://www.airbnb.com/rooms/11097962	Apartment	Entire home/apt	Real Bed	1	1125	moderate	2016-03-26T04:00:00Z	2019-02-23T05:00:00Z	3	1	1	199	1		110	0	10	25	1	NA	NA	NA	9	10	10	10	9	9	90	28	53	82	357	within a few hours	75	FALSE	TRUE	TRUE	1	1	US		TRUE
1111410	https://www.airbnb.com/rooms/1111410	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2014-10-17T04:00:00Z	2019-02-03T05:00:00Z	6	4	6	43	2		85	300	50	0	6	NA	NA	NA	9	9	9	9	9	9	87	14	25	39	194	within an hour	95	FALSE	TRUE	FALSE	46	46	ES		TRUE
10742116	https://www.airbnb.com/rooms/10742116	Apartment	Entire home/apt	Real Bed	5	1125	strict_14_with_grace_period	2017-06-13T04:00:00Z	2019-01-02T05:00:00Z	4	1	2	6	1		417	0	237	0	1	3533	7878	NA	9	9	9	9	10	8	83	10	10	22	297	within a few hours	100	FALSE	TRUE	FALSE	7	7	TR		FALSE
10752737	https://www.airbnb.com/rooms/10752737	Apartment	Private room	Real Bed	7	1125	flexible	NA	NA	1	1	1	0	1		90	NA	50	40	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	US		TRUE
10840938	https://www.airbnb.com/rooms/10840938	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2016-02-01T05:00:00Z	2019-02-22T05:00:00Z	5	3	3	125	1.5		1146	1500	285	60	4	NA	NA	NA	9	9	9	10	10	9	87	7	24	47	306	within a few hours	100	FALSE	TRUE	FALSE	5	5	HK		TRUE
10908640	https://www.airbnb.com/rooms/10908640	Apartment	Private room	Real Bed	2	1125	strict_14_with_grace_period	2016-02-11T05:00:00Z	2016-08-13T04:00:00Z	2	1	1	2	2		149	330	80	80	1	852	2808	NA	10	9	9	10	10	9	100	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	2	2	BR		FALSE
10911771	https://www.airbnb.com/rooms/10911771	Apartment	Private room	Real Bed	1	2147483647	strict_14_with_grace_period	2016-11-13T05:00:00Z	2018-02-18T05:00:00Z	4	1	3	15	1		597	0	0	0	1	NA	NA	NA	7	8	8	9	9	8	76	0	0	0	32	within an hour	97	FALSE	TRUE	TRUE	29	29	HK		TRUE
1092760	https://www.airbnb.com/rooms/1092760	Townhouse	Entire home/apt	Real Bed	7	29	strict_14_with_grace_period	2013-08-17T04:00:00Z	2019-01-04T05:00:00Z	2	1	2	184	1		110	400	40	15	2	900	3800	NA	10	10	10	10	10	10	96	1	9	25	300	within an hour	100	TRUE	TRUE	TRUE	3	3	US		TRUE
10932304	https://www.airbnb.com/rooms/10932304	House	Entire home/apt	Real Bed	4	1125	strict_14_with_grace_period	2016-03-26T04:00:00Z	2019-02-18T05:00:00Z	8	2	4	44	2		189	250	150	25	2	NA	NA	NA	9	9	9	9	10	9	87	13	18	37	312	within an hour	100	FALSE	TRUE	TRUE	7	7	US		TRUE
10706900	https://www.airbnb.com/rooms/10706900	Apartment	Entire home/apt	Real Bed	3	1120	moderate	2016-09-19T04:00:00Z	2019-01-25T05:00:00Z	5	2	3	34	2		451	500	200	100	4	NA	NA	NA	10	9	10	10	10	9	95	11	41	63	329	within an hour	100	TRUE	TRUE	FALSE	5	5	BR		TRUE
10716793	https://www.airbnb.com/rooms/10716793	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	1	0	1		15	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	ES		TRUE
1074008	https://www.airbnb.com/rooms/1074008	Apartment	Entire home/apt	Real Bed	2	1125	strict_14_with_grace_period	2013-05-04T04:00:00Z	2015-06-30T04:00:00Z	2	1	1	17	1		385	NA	298	0	2	NA	NA	NA	9	9	10	10	10	9	97	30	60	90	365	within a few hours	100	FALSE	TRUE	TRUE	2	2	TR		FALSE
10782351	https://www.airbnb.com/rooms/10782351	Serviced apartment	Entire home/apt	Real Bed	1	1125	moderate	2017-11-24T05:00:00Z	2017-11-24T05:00:00Z	3	1	2	1	1		211	596	NA	89	1	NA	NA	NA	10	10	10	10	10	10	80	8	38	68	343	within a few hours	100	FALSE	TRUE	FALSE	6	6	TR		TRUE
10812136	https://www.airbnb.com/rooms/10812136	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	1	0	1.5		60	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	TRUE	1	1	US		TRUE
10819035	https://www.airbnb.com/rooms/10819035	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	1	1	1	0	1		53	NA	26	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	TRUE	1	1	TR		FALSE
10839801	https://www.airbnb.com/rooms/10839801	Condominium	Private room	Real Bed	2	30	strict_14_with_grace_period	2016-01-30T05:00:00Z	2019-02-24T05:00:00Z	2	1	1	72	1		447	776	300	0	2	NA	NA	NA	10	10	10	10	10	10	97	19	22	50	140	within an hour	100	FALSE	TRUE	FALSE	3	3	HK		FALSE
10839973	https://www.airbnb.com/rooms/10839973	Apartment	Private room	Real Bed	1	1125	flexible	NA	NA	2	1	1	0	1		2748	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	85	360	within an hour	100	FALSE	TRUE	TRUE	6	6	HK		TRUE
10850008	https://www.airbnb.com/rooms/10850008	Apartment	Private room	Real Bed	1	1125	strict_14_with_grace_period	2016-05-05T04:00:00Z	2019-02-19T05:00:00Z	2	1	1	29	1		128	1500	75	45	1	NA	NA	NA	10	9	10	10	10	9	99	30	60	87	267	within an hour	100	FALSE	TRUE	TRUE	2	2	US		TRUE
10855800	https://www.airbnb.com/rooms/10855800	Condominium	Entire home/apt	Real Bed	5	1125	flexible	NA	NA	4	2	3	0	1		134	NA	93	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	1	1	BR		TRUE
10857454	https://www.airbnb.com/rooms/10857454	Apartment	Entire home/apt	Real Bed	2	30	strict_14_with_grace_period	2016-09-28T04:00:00Z	2019-02-23T05:00:00Z	8	3	3	89	2		250	500	200	50	4	NA	NA	NA	10	10	10	10	10	10	98	13	16	30	198	within an hour	100	TRUE	TRUE	TRUE	2	2	US		TRUE
10887852	https://www.airbnb.com/rooms/10887852	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2016-09-18T04:00:00Z	2019-02-19T05:00:00Z	2	1	1	60	1		125	1000	50	0	1	NA	NA	NA	10	10	10	10	10	10	95	1	1	1	66	within a few hours	100	FALSE	TRUE	TRUE	1	1	US		TRUE
10893326	https://www.airbnb.com/rooms/10893326	Apartment	Entire home/apt	Real Bed	1	1125	strict_14_with_grace_period	2016-03-06T05:00:00Z	2019-02-11T05:00:00Z	2	1	1	18	1		1484	5000	300	0	1	NA	NA	NA	10	10	10	10	10	10	98	0	0	0	0	within an hour	100	FALSE	TRUE	FALSE	1	1	HK		FALSE
1095174	https://www.airbnb.com/rooms/1095174	House	Entire home/apt	Real Bed	4	180	strict_14_with_grace_period	2013-10-21T04:00:00Z	2019-03-02T05:00:00Z	14	4	8	119	3		169	200	200	25	4	732	2600	NA	10	10	10	10	9	10	97	5	21	40	215	within an hour	100	TRUE	TRUE	TRUE	2	2	US		TRUE
1098211	https://www.airbnb.com/rooms/1098211	Apartment	Entire home/apt	Real Bed	3	1125	strict_14_with_grace_period	2013-06-25T04:00:00Z	2014-01-13T05:00:00Z	2	1	1	9	1		119	600	75	0	2	800	2900	NA	9	10	10	10	9	8	84	0	0	0	0	NA	NA	FALSE	TRUE	FALSE	3	3	AU		TRUE
10992671	https://www.airbnb.com/rooms/10992671	Apartment	Private room	Real Bed	30	360	strict_14_with_grace_period	2016-03-17T04:00:00Z	2017-11-01T04:00:00Z	3	1	1	13	1		59	0	25	25	1	NA	NA	NA	10	9	10	10	10	10	98	29	59	89	364	within an hour	100	TRUE	TRUE	TRUE	9	9	US		TRUE
11007542	https://www.airbnb.com/rooms/11007542	Apartment	Private room	Real Bed	7	1125	strict_14_with_grace_period	2018-12-03T05:00:00Z	2018-12-03T05:00:00Z	1	1	1	1	1		47	NA	NA	0	1	NA	NA	NA	10	10	10	10	10	10	100	29	59	89	364	NA	NA	FALSE	TRUE	FALSE	1	1	TR		FALSE
1101035	https://www.airbnb.com/rooms/1101035	Apartment	Entire home/apt	Real Bed	4	28	strict_14_with_grace_period	2013-04-30T04:00:00Z	2019-02-25T05:00:00Z	3	1	1	215	1		189	450	80	10	2	NA	NA	NA	10	10	10	10	10	9	98	11	17	30	276	within an hour	100	TRUE	TRUE	TRUE	1	1	US		TRUE
10977704	https://www.airbnb.com/rooms/10977704	Hostel	Private room	Real Bed	2	1125	strict_14_with_grace_period	2016-02-12T05:00:00Z	2019-02-24T05:00:00Z	1	1	1	203	1		447	0	50	0	1	NA	NA	NA	10	10	10	10	10	9	96	9	32	62	62	within an hour	100	TRUE	TRUE	FALSE	22	22	HK		FALSE
11007058	https://www.airbnb.com/rooms/11007058	Apartment	Entire home/apt	Real Bed	32	1125	strict_14_with_grace_period	2018-10-09T04:00:00Z	2018-10-09T04:00:00Z	4	2	3	1	2		91	500	NA	0	1	NA	NA	NA	6	8	8	6	10	8	80	14	44	74	283	within an hour	100	FALSE	TRUE	FALSE	109	109	ES		TRUE
11113983	https://www.airbnb.com/rooms/11113983	Townhouse	Entire home/apt	Real Bed	1	1125	moderate	NA	NA	4	0	2	0	1		633	1055	211	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	60	90	365	NA	NA	FALSE	TRUE	TRUE	1	1	TR		FALSE
11115528	https://www.airbnb.com/rooms/11115528	Apartment	Private room	Real Bed	1	1125	strict_14_with_grace_period	2016-02-24T05:00:00Z	2019-03-05T05:00:00Z	2	1	1	108	1		25	NA	25	20	1	NA	NA	NA	9	9	9	10	10	9	90	16	40	70	324	within an hour	100	FALSE	TRUE	TRUE	2	2	ES		TRUE
1112838	https://www.airbnb.com/rooms/1112838	Apartment	Entire home/apt	Real Bed	3	365	moderate	2013-05-12T04:00:00Z	2019-02-07T05:00:00Z	7	3	7	129	2		130	300	65	35	4	NA	NA	NA	10	10	10	10	10	10	95	12	15	23	127	within an hour	100	TRUE	TRUE	TRUE	1	1	ES		TRUE
1104768	https://www.airbnb.com/rooms/1104768	Condominium	Entire home/apt	Real Bed	2	1125	super_strict_30	2013-06-22T04:00:00Z	2019-02-25T05:00:00Z	8	2	4	103	2		325	300	350	25	6	NA	NA	NA	9	7	9	9	10	8	82	10	29	52	295	within a few hours	100	FALSE	TRUE	TRUE	9	9	US		TRUE
11055163	https://www.airbnb.com/rooms/11055163	Apartment	Private room	Real Bed	1	1125	strict_14_with_grace_period	2016-05-04T04:00:00Z	2019-02-10T05:00:00Z	2	1	1	105	1		400	NA	50	0	1	NA	NA	NA	9	9	10	9	10	9	88	0	26	56	236	within an hour	100	FALSE	TRUE	TRUE	7	7	HK		TRUE
11098708	https://www.airbnb.com/rooms/11098708	Apartment	Private room	Real Bed	2	1125	strict_14_with_grace_period	2016-02-12T05:00:00Z	2019-02-27T05:00:00Z	1	1	1	211	1		424	0	50	0	1	1800	NA	NA	10	9	10	10	10	9	97	6	27	57	57	within an hour	100	TRUE	TRUE	FALSE	22	22	HK		FALSE
11108923	https://www.airbnb.com/rooms/11108923	Apartment	Entire home/apt	Real Bed	4	1124	strict_14_with_grace_period	2016-02-26T05:00:00Z	2019-02-10T05:00:00Z	4	2	2	130	1		84	250	69	25	2	NA	NA	NA	10	10	10	10	9	9	95	14	26	52	258	within an hour	99	TRUE	TRUE	FALSE	8	8	ES		TRUE
